"language","source_id","english_source","pages","aida_decision_required"
"de","dd1e7baa4a0f6a4b","BP-2P-30-0001 2-passage pneumatic rotary union","case-studies.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","d84f67709da7c53e","BP-2P-30-0001 2-Passage Through-Bore Pneumatic Rotary Union (Ø30 mm Bore) | Begapunk","BP-2P-30-0001.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","b7ec5eb127ea68a7","BP-2P-30-0001 2-Passage Through-Bore Rotary Union | Begapunk","BP-2P-30-0001.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","aa7c5904084dedf2","BP-2P-30-0001 is a two-passage rotary joint with a 30mm central bore, designed for medium-duty pneumatic and fluid transfer on automation rotary equipment. The deep groove ball bearing supports radial loads up to 5 N·m, making it suitable for side-mounted tooling and off-center fixtures. The sealing configuration may be suitable for selected air, water, or coolant applications, subject to medium compatibility, temperature, pressure, speed, and the approved specification for the selected version. Pressure and leakage test conditions should be confirmed before ordering.","BP-2P-30-0001.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","f395d4eb7a749f0a","BP-2P-50-0001 — Protective Shroud + Labyrinth","BP-1P-0003.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","14e41afe423601b0","BP-2P-50-0001 · Dust-Resistant 2-Passage Pneumatic Rotary Union","BP-2P-50-0001.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","e465d1f8073ca668","BP-2P-50-0001 · Protective Shroud + Labyrinth","BP-2P-0001.html;BP-2P-08-0001.html;BP-2P-130-0001.html;BP-2P-16-0001.html;BP-2P-30-0001.html;BP-2P-95-0001.html;BP-3P-0004.html;BP-3P-0006.html;BP-8P-0001.html;products.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","4190324d6bb05a78","BP-2P-50-0001 (protective shroud and labyrinth; no certified IP rating claimed)","blog-rotary-joint-selection.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","39efed7e24e237d5","BP-2P-50-0001 2-passage air rotary joint with a protective shroud and labyrinth design for dusty environments. No certified IP rating is currently claimed.","BP-2P-50-0001.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","1a941e8370348f59","BP-2P-50-0001 2-passage air rotary joint with protective shroud and labyrinth","products.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","f7489fe3d7aeca1c","BP-2P-50-0001 2-Passage Pneumatic Rotary Union | Begapunk","BP-2P-50-0001.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","f59eb0b25ca91dc8","BP-2P-50-0001 Dust-Resistant 2-Passage Rotary Union | Begapunk","BP-2P-50-0001.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","b86cab0a9ad09d2b","BP-2P-50-0001 is a two-passage air rotary joint with a protective shroud and labyrinth design for dusty industrial environments. No certified IP rating is currently claimed. The mounting interfaces shown below are public reference values; confirm the complete mounting dimensions against the supplied drawing before machining.","BP-2P-50-0001.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","005212ec6294414e","BP-2P-50-0001 protective-shroud and labyrinth rotary joint","index.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","4d633103443da1c8","BP-2P-50-0001 two-passage air rotary union with protective shroud and labyrinth","BP-2P-50-0001.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","c8c85921d55b8abd","BP-2P-95-0001 · 2-Inlet/4-Outlet","products.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","943fc95ebb22bba8","BP-2P-95-0001 · 2-Inlet/4-Outlet Pneumatic Rotary Union","BP-2P-95-0001.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","02907bfc68fdd075","BP-2P-95-0001 2-Inlet/4-Outlet Pneumatic Rotary Union | Begapunk","BP-2P-95-0001.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","e6ecbd7913a1374f","BP-2P-95-0001 2-inlet/4-outlet pneumatic rotary union 1 MPa large diameter","products.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","b55a55d7f3d5d8a6","BP-2P-95-0001 2-inlet/4-outlet pneumatic rotary union flange mount heavy duty","BP-2P-95-0001.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","4a690c2b4d7dd33b","BP-2P-95-0001 2-inlet/4-outlet pneumatic rotary union. Max 1 MPa / 10 bar, 200 RPM, 6061 aluminum alloy body, PTFE seal. For pneumatic clamping and multi-outlet fluid distribution.","BP-2P-95-0001.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","7e5d5b072d7cd6ba","BP-2P-95-0001 2-inlet/4-outlet pneumatic rotary union. Max 1 MPa / 10 bar, 200 RPM, 6061 aluminum alloy body, PTFE seal. For pneumatic clamping and multi-outlet fluid distribution. Download 2D drawing PDF.","BP-2P-95-0001.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","0fceb00ba075a318","BP-2P-95-0001 is a 2-inlet/4-outlet pneumatic rotary union designed for pneumatic and light-fluid distribution. The formal drawing specifies a maximum pressure of 1 MPa, a maximum speed of 200 RPM, and an 6061 aluminum alloy body. The PTFE composite seal supports compatible air, water, coolant, and light-oil applications within those limits.","BP-2P-95-0001.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","804455bd5069e343","BP-3P-0004 — 3-Passage (Flange)","BP-1P-0003.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","d87c965c52ad810d","BP-3P-0004 · 3-Passage","BP-4P-30-0001.html;BP-8P-0001.html;products.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","442507aa15c80a03","BP-3P-0004 · 3-Passage (Flange)","BP-2P-0001.html;BP-2P-08-0001.html;BP-2P-130-0001.html;BP-2P-16-0001.html;BP-2P-50-0001.html;BP-2P-95-0001.html;BP-3P-0006.html;BP-3P-0007.html;BP-3P-S06-0001.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","49fae11547b931e7","BP-3P-0004 · 3-Passage Pneumatic Rotary Union","BP-3P-0004.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","05002d0b21614b6f","BP-3P-0004 3-Passage Pneumatic Rotary Union | Begapunk","BP-3P-0004.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","8d9d1afe322f1dc1","BP-3P-0004 3-passage pneumatic rotary union flange mount AL6061","BP-3P-0004.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","33328e84a9ccda16","BP-3P-0004 3-passage pneumatic rotary union flange mount blue anodized","products.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","5665b1e987f22cc1","BP-3P-0004 3-passage pneumatic rotary union with flange mount. 1 MPa, 200 RPM, 6061 aluminum alloy body, PTFE composite seal.","BP-3P-0004.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","5852f1d9341d1e67","BP-3P-0004 3-passage pneumatic rotary union with flange mount. 1 MPa, 200 RPM, 6061 aluminum alloy body, PTFE composite seal. For multi-function rotary tables and packaging machinery.","BP-3P-0004.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","956202d033d76bd6","BP-3P-0004 is a three-passage flange mount rotary joint designed for multi-function pneumatic and light fluid applications. The PTFE composite seal provides low friction torque and chemical resistance across air, water, oil, and coolant media. The 6061 aluminum alloy body at 0.49 kg keeps rotating mass low for compact rotary tables and packaging machinery.","BP-3P-0004.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","cb774b554629c77e","BP-3P-0006 · 3-Passage (G1/4)","BP-3P-0004.html;BP-3P-0007.html;BP-3P-S06-0001.html;products-p2.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","7e2731e011425e89","BP-3P-0006 · 3-Passage Pneumatic Rotary Union (G1/4)","BP-3P-0006.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","aae757ccec579a89","BP-3P-0006 3-Passage Pneumatic Rotary Union | Begapunk","BP-3P-0006.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","d08e5fdf39369157","BP-3P-0006 3-passage pneumatic rotary union G1/4 threaded AL6061","BP-3P-0006.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","8ac528b193c16da9","BP-3P-0006 3-passage pneumatic rotary union with G1/4 thread. 6mm orifice, max 1 MPa, 200 RPM, 6061 aluminum alloy body, PTFE composite seal.","BP-3P-0006.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","cc3bdd65d6afa4ba","BP-3P-0006 3-passage pneumatic rotary union with G1/4 thread. 6mm orifice, max 1 MPa, 200 RPM, 6061 aluminum alloy body, PTFE composite seal. For compact multi-passage automation.","BP-3P-0006.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","72272db5ab35ca9d","BP-3P-0006 is a three-passage G1/4 threaded rotary joint designed for compact multi-passage pneumatic and light fluid applications. The 6mm orifice provides higher flow capacity than 4mm variants, while the Ø64 × 78 mm envelope fits small machine frames. The PTFE composite seal handles air, water, coolant, and light hydraulic oil with one seal compound.","BP-3P-0006.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","e9684f008e78505a","BP-3P-0006 is designed for compact multi-passage pneumatic applications where G1/4 threaded connections are preferred over flange mounts. The 6mm orifice and 0.36 kg mass make it ideal for mid-size automation equipment. This model may be suitable for the listed applications when its passage count, mounting, medium, pressure, speed, and temperature limits match the machine requirements.","BP-3P-0006.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","f17b51fa42ad5181","BP-3P-0007 · Compact 3-Passage (4mm)","BP-1P-0006.html;BP-2P-0002.html;BP-3P-0004.html;BP-3P-0006.html;BP-3P-S06-0001.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","1a457bbaba7d2af0","BP-3P-0007 · Compact 3-Passage (G1/8)","products-p2.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","cd031d5256624724","BP-3P-0007 · Compact 3-Passage Pneumatic Rotary Union (4 mm Orifice)","BP-3P-0007.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","504297920909bcfc","BP-3P-0007 3-Passage Pneumatic Rotary Union | Begapunk","BP-3P-0007.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","ef9a6f9ca053a8c8","BP-3P-0007 3-passage pneumatic rotary union G1/8 threaded 4mm orifice AL6061","BP-3P-0007.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","128060f178ed1937","BP-3P-0007 3-passage pneumatic rotary union with G1/8 thread. 4mm orifice, max 1 MPa, 200 RPM, 6061 aluminum alloy body, PTFE composite seal, deep groove ball bearing.","BP-3P-0007.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","6e257c56b88692fe","BP-3P-0007 3-passage pneumatic rotary union with G1/8 thread. 4mm orifice, max 1 MPa, 200 RPM, 6061 aluminum alloy body, PTFE composite seal, deep groove ball bearing. For compact automation and robot EOAT.","BP-3P-0007.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","f500e7bceccb8954","BP-3P-0007 Compact 3-Passage Rotary Union | Begapunk","BP-3P-0007.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","d87cc16ed07c1453","BP-3P-0007 is a precision three-passage G1/8 threaded rotary joint with a 4mm orifice and deep groove ball bearing support. Intended for compact automation and robot EOAT applications where low idle torque and leakage control are important. Inspection requirements are confirmed for the selected model and order.","BP-3P-0007.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","83afdb270ceff3cf","BP-3P-0007 uses G1/8 BSP parallel (BSPP) threads per ISO 228-1. Confirm your equipment has G1/8 female threads or appropriate adapters. The rotor side has 3× M5 mounting holes; the stator side has 3× Ø6 mm through-holes. Download the 2D drawing for exact thread dimensions, pitch (0.907 mm for G1/8), and tolerances. NPT and metric thread options are available as custom orders with 10-day lead time.","BP-3P-0007.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","46151cdac2e2602e","BP-3P-S06-0001 · 3-Passage + 6-Circuit","BP-2P-30-0001.html;BP-4P-30-0001.html;products-p2.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","7139627369154220","BP-3P-S06-0001 · 3-Passage + 6-Circuit Pneumatic-Electric Rotary Union","BP-3P-S06-0001.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","765af87cebcf047e","BP-3P-S06-0001 3-Passage + 6-Circuit Pneumatic-Electric Rotary Union | Begapunk","BP-3P-S06-0001.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","a160dfad2472c048","BP-3P-S06-0001 is a pneumatic-electric rotary joint combining 3 independent air passages with a 6-circuit electrical slip ring. The 6061 aluminum alloy body is hard-anodized for wear and corrosion resistance. PTFE + Graphite composite seal provides self-lubricating low-friction operation across air, water, coolant, and hydraulic oil media. The deep groove ball bearing supports radial and axial loads from connected hoses and cables.","BP-3P-S06-0001.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","77d8d62b165b7a52","BP-3P-S06-0001 pneumatic-electric rotary joint with flange mount. Max 1 MPa, 200 RPM, 6061 aluminum alloy body, PTFE + Graphite / PEEK seal.","BP-3P-S06-0001.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","46f1cfe52fd5895a","BP-3P-S06-0001 pneumatic-electric rotary joint with flange mount. Max 1 MPa, 200 RPM, 6061 aluminum alloy body, PTFE + Graphite / PEEK seal. 6 electrical circuits + 3 pneumatic passages. Download 2D drawing PDF.","BP-3P-S06-0001.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","15caabb2d33a7f4c","BP-3P-S06-0001 Pneumatic-Electric Rotary Union | Begapunk","BP-3P-S06-0001.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","816b00fc91b4f071","BP-4P-30-0001 · 4-Passage Through-Bore","BP-3P-S06-0001.html;BP-8P-0001.html;products-p2.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","2564c492f8c2dff6","BP-4P-30-0001 · 4-Passage Through-Bore (Ø30mm)","BP-2P-30-0001.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","a97ea83013c845e5","BP-4P-30-0001 · 4-Passage Through-Bore Pneumatic Rotary Union (Ø30 mm Bore)","BP-4P-30-0001.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","f0f7db6f1f5150fd","BP-4P-30-0001 4-passage pneumatic rotary union","index.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","bde783081cc0c28e","BP-4P-30-0001 4-passage pneumatic rotary union flange mount AL6061","BP-4P-30-0001.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","b4beaa60ae781125","BP-4P-30-0001 4-passage pneumatic rotary union flange mount AL6061 30mm bore","products-p2.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","b5b75d040c16991c","BP-4P-30-0001 4-passage pneumatic rotary union with flange mount and Ø30mm hollow bore. Max 1 MPa, 200 rpm, 6061 aluminum alloy body, PTFE + Si3N4 ceramic seal.","BP-4P-30-0001.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","0739ac44454146f6","BP-4P-30-0001 4-passage pneumatic rotary union with flange mount and Ø30mm hollow bore. Max 1 MPa, 200 rpm, 6061 aluminum alloy body, PTFE + Si3N4 ceramic seal. Download 2D drawing PDF.","BP-4P-30-0001.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","c81a4836ca2c11f1","BP-4P-30-0001 4-Passage Through-Bore Pneumatic Rotary Union (Ø30 mm Bore) | Begapunk","BP-4P-30-0001.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","90ba492f91b29174","BP-4P-30-0001 4-Passage Through-Bore Rotary Union | Begapunk","BP-4P-30-0001.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","c2cb302985cc9583","BP-4P-30-0001 is a quad-passage hollow-bore rotary joint designed for multi-function rotary tables and cable-through systems. The Ø30mm central bore allows cables, shafts, or tubing to pass through the rotation center. The PTFE + Si3N4 ceramic seal combines the self-lubricating properties of PTFE with the extreme hardness of silicon nitride, making it ideal for abrasive coolant and hard-water environments. The 6061 aluminum alloy body is hard-anodized for corrosion resistance and thread durability.","BP-4P-30-0001.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","b1419666795eba22","BP-8P-0001 · 8-Passage","BP-2P-130-0001.html;BP-2P-16-0001.html;BP-2P-50-0001.html;BP-2P-95-0001.html;BP-3P-0004.html;BP-3P-0006.html;BP-4P-30-0001.html;products.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","ce03742c522550c6","BP-8P-0001 · 8-Passage (Flange)","BP-1P-0006.html;BP-2P-0001.html;BP-2P-0002.html;BP-2P-08-0001.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","2b66a190446ec442","BP-8P-0001 · 8-Passage Pneumatic Rotary Union","BP-8P-0001.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","8cd5c328fc0c3b1e","BP-8P-0001 8-passage pneumatic rotary union","index.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","31da39cfda111dcd","BP-8P-0001 8-Passage Pneumatic Rotary Union | Begapunk","BP-8P-0001.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","b94aecac50fa6396","BP-8P-0001 8-passage pneumatic rotary union flange mount AL6061","BP-8P-0001.html;products.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","b9ce6f81d0a23783","BP-8P-0001 8-passage pneumatic rotary union with flange mount. Max 1 MPa, 200 RPM, 6061 aluminum alloy body, PTFE composite seal.","BP-8P-0001.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","7df42bbd0c19f261","BP-8P-0001 8-passage pneumatic rotary union with flange mount. Max 1 MPa, 200 RPM, 6061 aluminum alloy body, PTFE composite seal. Download 2D drawing PDF.","BP-8P-0001.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","70671403867fd007","BP-8P-0001 is an 8-passage rotary joint designed for high-density pneumatic and light fluid transfer in automation systems. The 6061 aluminum alloy body is hard-anodized for corrosion resistance and thread durability. The PTFE composite seal provides self-lubricating low-friction operation across air, water, coolant, and light hydraulic oil media. With 8 independent passages, this joint replaces multiple smaller unions, reducing leak points and simplifying machine plumbing.","BP-8P-0001.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","5853c0884fa6baee","Browse additional Begapunk pneumatic rotary unions, including multi-passage, through-bore, threaded, flange-mounted, and pneumatic-electric configurations.","products-p2.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","7545457af6a9f1bf","Browse Begapunk pneumatic rotary unions online or download the 2026 product catalog.","products.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","fd5354ece943b079","Browse Begapunk pneumatic rotary unions: single-passage, multi-passage, through-bore, and custom configurations for OEM equipment.","products-p2.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","328a79ceab4372e3","Browse Begapunk pneumatic rotary unions: single-passage, multi-passage, through-bore, and custom configurations.","products-p2.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","7ec9293e5b368343","Browse pneumatic rotary unions by passage count, mounting style, through-bore size, material, pressure and application, or download the product catalog.","products.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","e6748053de4c9889","By Order","index.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","099ce00ecb238f6b","CAD Support","index.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","f14849782bfe33ec","Can I use a medium other than air?
     <span class=""icon"">▼</span>","BP-2P-50-0001.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","1a87d38464f25ccf","Check your regulator settings before blaming the seal. We have seen joints returned with ""defective seal"" labels when the actual issue was a compressor regulator set 30% above the joint's continuous rating. <strong>Reference:</strong> <a href=""https://www.iso.org/standard/46511.html"" target=""_blank"" rel=""noopener noreferrer"">ISO 4414:2010</a> recommends maintaining pneumatic system pressure within 80% of component rated pressure for optimal seal life.","blog-rotary-joint-leaking.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","f49824c9bc2143a8","Clamp and unclamp functions on large CNC fixtures in metalworking shops. Confirm the operating conditions before selection. <a href=""application-cnc-pneumatic-clamping.html"">Read application guide →</a>","BP-2P-50-0001.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","89f0ae584f7f17a5","Compact 2-passage pneumatic rotary union with M5 ports, 1 MPa operating pressure and 200 RPM rating for miniature fixtures and automation equipment.","BP-2P-08-0001.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","cddc0176ef1737ab","Compact 3-passage pneumatic rotary union with G1/8 ports, 4 mm orifice, 1 MPa operating pressure and 200 RPM rating for small automation systems.","BP-3P-0007.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","050a890140ed7860","Compact Three-Passage Dispensing Rotary Tables","BP-3P-0007.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","e6775acdf6179709","Compact Three-Passage Pneumatic Fixtures","BP-3P-0007.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","22f34ed71fb1586e","Compact Three-Passage Welding Positioners","BP-3P-0007.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","80e63f7a6d3f4e14","Compare a suitable higher-pressure model; environmental protection requires separate written engineering confirmation","BP-2P-50-0001.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","988c68c4732c98d0","Compare a suitable higher-speed model or request written engineering confirmation for the complete operating conditions","BP-2P-50-0001.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","82d6b318aee48c0f","Compare aluminum, 304 stainless steel, 316 stainless steel and brass rotary union bodies by corrosion, weight, wear and operating environment.","blog-rotary-joint-materials.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","4d66ee0e9f6bf23d","Compare O-ring, lip-seal and spring-energized PTFE rotary union seals by pressure, speed, media, friction and leakage requirements.","blog-rotary-union-seal-types.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","34b31611ca475e6a","Compare rotary joint models with available specifications, drawings, and application guides.","thank-you.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","2bff77ec5d48a2b5","Compare threaded and flange-mounted rotary unions by space, alignment, piping loads, installation, maintenance and pressure-test requirements.","blog-threaded-vs-flange.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","7e19ef2a46f3e64e","Complete guide: mounting, torque specs, anti-rotation, protective-shroud and labyrinth inspection, filtration, run-in procedure, and maintenance checklist for dusty environments. 650 KB.","BP-2P-50-0001.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","f9b99771879df0b6","Confirm complete mounting dimensions and supplied-configuration weight","BP-2P-50-0001.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","7f49c86d233b136e","Confirm continuous operating pressure and rotational speed.","applications.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","11f7eeb753891cef","Confirm shaft bore, rotational speed, and whether a through-bore layout is needed.","application-textile-printing-converting.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","2ef9fff86f986ca4","Confirm weight for the supplied configuration.","BP-2P-50-0001.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","750493e943531b19","Confirm whether the line carries compressed air, nitrogen, oxygen, coolant support, or vacuum. Gas cleanliness and pressure stability matter more than catalog size alone. <strong>Reference:</strong> ISO 4414:2010 recommends that maximum operating pressure in pneumatic systems should not exceed 80% of the component rated pressure for continuous duty. Begapunk applies a 30% derate factor for laser cutting applications.","application-laser-tube-cutting.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","a504980a965aad87","Continuous immersion or pressure wash","BP-2P-50-0001.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","333ee33ea1aa552b","Correct alignment and stress-free installation protect the seal area and labyrinth. Confirm the complete mounting dimensions against the supplied drawing before machining or assembly.","BP-2P-50-0001.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","6607d25c8f8898ed","Cumulative production has exceeded 200,000 rotary joints.","about.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","a88505da11b9e90f","Custom rotary unions for industrial automation. Request a model-specific quotation.","index.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","9571902bab679796","Documentation confirmed by order","index.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","11afb577294a735c","Dual air lines in a dusty environment","BP-2P-50-0001.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","2bb4f111f71c1076","Dual channel: BP-2P-0001 — flange mount, 1.0 MPa, 6061 aluminum alloy body","blog-rotary-joint-selection.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","88bb78320d6d0f5e","Dual shielding gas lines (inner + outer) for TIG welding at 5–20 RPM. 6061 aluminum alloy body resists weld spatter adhesion. <a href=""application-laser-tube-cutting.html"">Read application guide →</a>","BP-2P-16-0001.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","afcb86b585d32ff1","Dual-inlet, triple-outlet G1/8 threaded rotary joint with 4mm orifice for pneumatic and light fluid applications. PTFE composite seal, 6061 aluminum alloy body. Ø64 × 61.2 mm, 220 g. Two independent inlets feed three outlets — ideal for CNC 4th/5th axis pneumatic lines, robotic welding turntables, and compact automated assembly stations. Lead time is confirmed for the selected model and order.","BP-2P-0002.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","dd41256ad677604f","Dual-Passage Process Systems","BP-2P-50-0001.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","d9b2ec502b3f287b","Dust accumulation can reduce the effectiveness of the protective shroud and labyrinth. Inspect and clean these areas at an interval established for the actual contamination level and duty cycle. Stop the equipment and investigate if the shroud is damaged, rubbing, or packed with abrasive material. <strong>Rule:</strong> Use the supplied maintenance instructions and keep cleaning methods within the limits approved for the supplied configuration.","BP-2P-50-0001.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","aefa81aa3bd05f47","Dust-Protected Rotary Union Parameters","application-steel-dusty-environments.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","2a8cc23efcf2f32f","Dust-Resistant Rotary Union for Steel Equipment | Begapunk","application-steel-dusty-environments.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","d786114e48291220","Dusty carton and palletizing lines with pneumatic clamp and vacuum functions. The protective shroud and labyrinth reduce direct particle exposure; no certified IP rating is currently claimed. <a href=""application-packaging-machinery.html"">Read application guide →</a>","BP-2P-50-0001.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","e87fdc6772a302f8","Dusty environment: BP-2P-50-0001 (protective shroud and labyrinth; no certified IP rating currently claimed)","blog-rotary-joint-materials.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","bd88bcef0378cfbf","Each passage is mechanically isolated — a two-passage joint is two complete seal assemblies, not one split in two","application-automation-rotary-tables.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","8dc9012bf2192a86","Engineer's guide to rotary joint selection: passage count, pressure, RPM, media compatibility, and mounting type.","blog-rotary-joint-selection.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","aedd36350801deec","Engineering drawing reference for dimensions and mounting geometry. Confirm that the supplied drawing is the approved revision for the ordered configuration before machining.","BP-2P-50-0001.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
"de","19f874d1a889586f","Environmental protection requires a separately confirmed configuration","BP-2P-50-0001.html","Approve a persistent localized translation or explicitly classify the source as non-translatable."
